"date","os_infotainment","charging_status","n_rides_lyftnav","n_drivers_lyftnav","battery_delta","nav_hours","n_rides_lyftnav_not_full_charging","n_drivers_lyftnav_not_full_charging","battery_delta_not_full_charging","nav_hours_not_full_charging"
"2025-01-04 00:00:00.000","IOS (NONE)","first_charging_last_not_charging",20874,16414,38597.0,8219.870833333345,20874,16414,38597.0,8219.870833333345
"2025-01-04 00:00:00.000","ANDROID (ANDROID_AUTO)","first_charging_last_not_charging",699,588,462.0,271.2219444444446,699,588,462.0,271.2219444444446
"2025-01-04 00:00:00.000","ANDROID (NONE)","first_charging_last_charging",380648,69451,665648.0,123394.74222222232,284227,62930,665648.0,92498.7588888891
"2025-01-04 00:00:00.000","ANDROID (ANDROID_AUTO)","first_not_charging_last_not_charging",2695,1125,151.0,868.9836111111124,2695,1125,151.0,868.9836111111124
"2025-01-04 00:00:00.000","ANDROID (ANDROID_AUTO)",,1,1,,0.1675,1,1,,0.1675
"2025-01-04 00:00:00.000","ANDROID (NONE)","first_not_charging_last_charging",45615,30486,108006.0,16980.117222222256,45615,30486,108006.0,16980.117222222256
"2025-01-04 00:00:00.000","ANDROID (ANDROID_AUTO)","first_charging_last_charging",43353,7336,44551.0,14247.245555555577,36468,6874,44551.0,12023.464166666663
"2025-01-04 00:00:00.000","IOS (NONE)","first_charging_last_charging",504730,105680,1829447.0,162643.64222222124,351301,95395,1829447.0,113307.09305555528
"2025-01-05 00:00:00.000","ANDROID (NONE)",,4,4,,1.7069444444444444,4,4,,1.7069444444444444
"2025-01-05 00:00:00.000","ANDROID (NONE)","first_not_charging_last_charging",41132,27466,101959.0,15402.697777777777,41132,27466,101959.0,15402.697777777777
"2025-01-05 00:00:00.000","ANDROID (ANDROID_AUTO)","first_not_charging_last_charging",3983,2632,6357.0,1488.9202777777787,3983,2632,6357.0,1488.9202777777787
"2025-01-05 00:00:00.000","ANDROID (ANDROID_AUTO)","first_charging_last_charging",41551,6778,44347.0,13713.922222222212,35140,6366,44347.0,11572.070555555516
"2025-01-05 00:00:00.000","ANDROID (ANDROID_AUTO)",,1,1,,0.7425,1,1,,0.7425
"2025-01-05 00:00:00.000","ANDROID (ANDROID_AUTO)","first_charging_last_not_charging",648,534,819.0,260.73083333333346,648,534,819.0,260.73083333333346
"2025-01-05 00:00:00.000","IOS (NONE)","first_not_charging_last_not_charging",237709,62442,16875.0,75567.21805555561,237709,62442,16875.0,75567.21805555561
"2025-01-05 00:00:00.000","IOS (CARPLAY)","first_charging_last_not_charging",6400,4979,10191.0,2509.38472222222,6400,4979,10191.0,2509.38472222222
"2025-01-05 00:00:00.000","IOS (CARPLAY)","first_not_charging_last_not_charging",35842,10297,3320.0,11740.859166666676,35842,10297,3320.0,11740.859166666676
"2025-01-05 00:00:00.000","ANDROID (NONE)","first_charging_last_charging",347683,62175,612582.0,112990.9438888891,258496,56200,612582.0,84258.50194444446
"2025-01-05 00:00:00.000","IOS (NONE)","first_not_charging_last_charging",39657,29592,280177.0,15807.876388888912,39657,29592,280177.0,15807.876388888912
"2025-01-05 00:00:00.000","IOS (CARPLAY)","first_charging_last_charging",267028,47849,756449.0,88365.64277777816,168289,41936,756449.0,55648.156666666626
"2025-01-05 00:00:00.000","IOS (NONE)","first_charging_last_charging",468335,96140,1696673.0,151155.14416666602,322008,86245,1696673.0,104085.17277777777
"2025-01-05 00:00:00.000","IOS (NONE)","first_charging_last_not_charging",19927,15707,37309.0,7845.58666666667,19927,15707,37309.0,7845.58666666667
"2025-01-05 00:00:00.000","ANDROID (NONE)","first_not_charging_last_not_charging",91959,29541,9000.0,29129.64555555557,91959,29541,9000.0,29129.64555555557
"2025-01-05 00:00:00.000","ANDROID (NONE)","first_charging_last_not_charging",10722,8574,11653.0,4127.432222222232,10722,8574,11653.0,4127.432222222232
"2025-01-05 00:00:00.000","IOS (CARPLAY)","first_not_charging_last_charging",14213,10678,84842.0,5658.108888888901,14213,10678,84842.0,5658.108888888901
"2025-01-05 00:00:00.000","ANDROID (ANDROID_AUTO)","first_not_charging_last_not_charging",2615,1061,317.0,846.2116666666661,2615,1061,317.0,846.2116666666661
"2025-01-06 00:00:00.000","IOS (NONE)","first_charging_last_not_charging",20399,16217,39831.0,8592.503888888887,20399,16217,39831.0,8592.503888888887
"2025-01-06 00:00:00.000","ANDROID (ANDROID_AUTO)","first_charging_last_charging",41208,6899,44528.0,14535.897500000005,34414,6474,44528.0,12175.032777777795
"2025-01-06 00:00:00.000","ANDROID (NONE)",,10,10,,4.7555555555555555,8,8,,3.6158333333333332
"2025-01-06 00:00:00.000","ANDROID (NONE)","first_not_charging_last_charging",44618,30048,108991.0,17858.607222222232,44618,30048,108991.0,17858.607222222232
"2025-01-06 00:00:00.000","ANDROID (NONE)","first_not_charging_last_not_charging",93194,30916,10246.0,31535.322500000013,93194,30916,10246.0,31535.322500000013
"2025-01-06 00:00:00.000","IOS (NONE)","first_not_charging_last_not_charging",238730,65222,20104.0,81484.5044444447,238730,65222,20104.0,81484.5044444447
"2025-01-06 00:00:00.000","ANDROID (ANDROID_AUTO)","first_not_charging_last_not_charging",2661,1080,494.0,907.7297222222223,2661,1080,494.0,907.7297222222223
"2025-01-06 00:00:00.000","IOS (NONE)","first_not_charging_last_charging",42951,32186,308459.0,18118.542777777766,42951,32186,308459.0,18118.542777777766
"2025-01-06 00:00:00.000","ANDROID (ANDROID_AUTO)","first_not_charging_last_charging",3985,2736,5994.0,1570.0172222222222,3985,2736,5994.0,1570.0172222222222
"2025-01-06 00:00:00.000","ANDROID (ANDROID_AUTO)","first_charging_last_not_charging",664,557,605.0,273.61611111111097,664,557,605.0,273.61611111111097
"2025-01-06 00:00:00.000","ANDROID (NONE)","first_charging_last_not_charging",11249,9138,11437.0,4581.741388888889,11249,9138,11437.0,4581.741388888889
"2025-01-06 00:00:00.000","ANDROID (NONE)","first_charging_last_charging",357893,65365,657273.0,124084.49749999976,267746,59233,657273.0,93104.92722222197
"2025-01-06 00:00:00.000","IOS (CARPLAY)","first_charging_last_not_charging",6358,4945,10703.0,2669.3719444444437,6358,4945,10703.0,2669.3719444444437
"2025-01-06 00:00:00.000","IOS (CARPLAY)","first_charging_last_charging",269683,49293,796962.0,95444.05555555497,170638,43231,796962.0,60430.60527777764
"2025-01-06 00:00:00.000","IOS (CARPLAY)","first_not_charging_last_not_charging",36746,10527,3751.0,12856.824999999973,36746,10527,3751.0,12856.824999999973
"2025-01-06 00:00:00.000","IOS (CARPLAY)","first_not_charging_last_charging",15279,11537,91008.0,6394.838611111122,15279,11537,91008.0,6394.838611111122
"2025-01-06 00:00:00.000","IOS (NONE)","first_charging_last_charging",477756,99940,1829390.0,165277.7044444451,331264,90121,1829390.0,114700.5855555552
"2025-01-07 00:00:00.000","IOS (NONE)","first_not_charging_last_charging",45723,34126,323360.0,19243.08194444444,45723,34126,323360.0,19243.08194444444
"2025-01-07 00:00:00.000","ANDROID (NONE)",,5,5,,1.482222222222222,2,2,,0.5144444444444445
"2025-01-07 00:00:00.000","ANDROID (ANDROID_AUTO)","first_charging_last_charging",42829,7255,46174.0,15091.46138888886,36181,6822,46174.0,12786.686388888862
"2025-01-07 00:00:00.000","ANDROID (ANDROID_AUTO)","first_not_charging_last_not_charging",2706,1106,271.0,929.0897222222228,2706,1106,271.0,929.0897222222228
"2025-01-07 00:00:00.000","ANDROID (NONE)","first_charging_last_charging",379849,68096,688455.0,131974.6427777776,287241,62264,688455.0,100275.15194444457
"2025-01-07 00:00:00.000","ANDROID (NONE)","first_charging_last_not_charging",11630,9376,12757.0,4756.067222222223,11630,9376,12757.0,4756.067222222223
"2025-01-07 00:00:00.000","ANDROID (NONE)","first_not_charging_last_not_charging",98177,32179,9637.0,33142.616944444366,98177,32179,9637.0,33142.616944444366
"2025-01-07 00:00:00.000","ANDROID (ANDROID_AUTO)","first_charging_last_not_charging",672,577,492.0,287.6008333333332,672,577,492.0,287.6008333333332
"2025-01-07 00:00:00.000","ANDROID (NONE)","first_not_charging_last_charging",46775,31530,110080.0,18610.868611111164,46775,31530,110080.0,18610.868611111164
"2025-01-07 00:00:00.000","IOS (NONE)","first_charging_last_not_charging",21791,17144,43062.0,9152.864166666668,21791,17144,43062.0,9152.864166666668
"2025-01-07 00:00:00.000","IOS (CARPLAY)","first_charging_last_not_charging",6539,5111,10893.0,2741.9238888888835,6539,5111,10893.0,2741.9238888888835
"2025-01-07 00:00:00.000","IOS (CARPLAY)","first_not_charging_last_not_charging",38235,11094,3255.0,13406.250555555549,38235,11094,3255.0,13406.250555555549
"2025-01-07 00:00:00.000","IOS (CARPLAY)","first_not_charging_last_charging",15571,11779,95594.0,6541.653888888883,15571,11779,95594.0,6541.653888888883
"2025-01-07 00:00:00.000","IOS (NONE)","first_charging_last_charging",511593,105425,1951777.0,177424.56527777913,362671,95854,1951777.0,126005.25333333349
"2025-01-07 00:00:00.000","IOS (CARPLAY)","first_charging_last_charging",287751,51796,849107.0,102044.09250000012,186447,45919,849107.0,66195.1858333331
"2025-01-07 00:00:00.000","ANDROID (ANDROID_AUTO)","first_not_charging_last_charging",4148,2808,7019.0,1620.135555555555,4148,2808,7019.0,1620.135555555555
"2025-01-07 00:00:00.000","IOS (NONE)","first_not_charging_last_not_charging",251123,68099,19648.0,85629.60777777778,251123,68099,19648.0,85629.60777777778
"2025-01-08 00:00:00.000","IOS (NONE)","first_charging_last_not_charging",22977,18041,44943.0,9527.505555555601,22977,18041,44943.0,9527.505555555601
"2025-01-08 00:00:00.000","ANDROID (ANDROID_AUTO)","first_not_charging_last_charging",4489,3011,7191.0,1776.9966666666637,4489,3011,7191.0,1776.9966666666637
"2025-01-08 00:00:00.000","ANDROID (ANDROID_AUTO)","first_not_charging_last_not_charging",2905,1162,142.0,967.0661111111121,2905,1162,142.0,967.0661111111121
"2025-01-08 00:00:00.000","IOS (CARPLAY)","first_charging_last_not_charging",7419,5716,13008.0,3086.282222222217,7419,5716,13008.0,3086.282222222217
"2025-01-08 00:00:00.000","IOS (CARPLAY)","first_charging_last_charging",305791,54451,894016.0,107652.34527777748,197607,48187,894016.0,69750.91694444457
"2025-01-08 00:00:00.000","IOS (NONE)","first_charging_last_charging",543925,110585,2056865.0,187011.17666666652,385446,100508,2056865.0,132730.17416666637
"2025-01-08 00:00:00.000","ANDROID (NONE)","first_charging_last_charging",407624,71959,731347.0,140604.10222222292,307873,65864,731347.0,106701.72222222264
"2025-01-08 00:00:00.000","ANDROID (NONE)",,8,8,,3.161388888888889,8,8,,3.161388888888889
"2025-01-08 00:00:00.000","ANDROID (NONE)","first_charging_last_not_charging",12358,9915,13275.0,5009.669722222229,12358,9915,13275.0,5009.669722222229
"2025-01-08 00:00:00.000","IOS (CARPLAY)","first_not_charging_last_not_charging",40642,11712,4202.0,14143.878611111084,40642,11712,4202.0,14143.878611111084
"2025-01-08 00:00:00.000","ANDROID (NONE)","first_not_charging_last_not_charging",104561,33871,8524.0,34943.8822222222,104561,33871,8524.0,34943.8822222222
"2025-01-08 00:00:00.000","ANDROID (ANDROID_AUTO)","first_charging_last_charging",46412,7696,48478.0,16201.93722222218,38791,7243,48478.0,13590.568611111083
"2025-01-08 00:00:00.000","IOS (CARPLAY)","first_not_charging_last_charging",16888,12808,100802.0,7078.347777777787,16888,12808,100802.0,7078.347777777787
"2025-01-08 00:00:00.000","ANDROID (NONE)","first_not_charging_last_charging",49684,33178,119589.0,19531.059999999965,49684,33178,119589.0,19531.059999999965
"2025-01-08 00:00:00.000","ANDROID (ANDROID_AUTO)","first_charging_last_not_charging",730,622,703.0,296.4161111111113,730,622,703.0,296.4161111111113
"2025-01-08 00:00:00.000","IOS (NONE)","first_not_charging_last_charging",48301,35860,334896.0,20150.798888888865,48301,35860,334896.0,20150.798888888865
"2025-01-08 00:00:00.000","IOS (NONE)","first_not_charging_last_not_charging",268451,71880,19598.0,90570.75111111115,268451,71880,19598.0,90570.75111111115
"2025-01-09 00:00:00.000","ANDROID (ANDROID_AUTO)","first_charging_last_charging",49001,7911,53157.0,17214.583888888956,41076,7452,53157.0,14467.727222222245
"2025-01-09 00:00:00.000","ANDROID (NONE)","first_charging_last_charging",425731,74024,766480.0,146906.40722222286,322919,67867,766480.0,111983.1252777779
"2025-01-09 00:00:00.000","IOS (CARPLAY)","first_charging_last_charging",315297,55524,921692.0,111081.5055555556,204437,49186,921692.0,72208.42027777749
"2025-01-09 00:00:00.000","ANDROID (ANDROID_AUTO)",,3,3,,0.4952777777777778,2,2,,0.34750000000000003
"2025-01-09 00:00:00.000","IOS (CARPLAY)","first_not_charging_last_charging",17571,13240,104531.0,7381.904444444455,17571,13240,104531.0,7381.904444444455
"2025-01-09 00:00:00.000","IOS (NONE)","first_not_charging_last_charging",50261,37421,348794.0,20983.801666666615,50261,37421,348794.0,20983.801666666615
"2025-01-09 00:00:00.000","IOS (NONE)","first_not_charging_last_not_charging",282300,74740,23552.0,94805.10138888907,282300,74740,23552.0,94805.10138888907
"2025-01-09 00:00:00.000","IOS (CARPLAY)","first_not_charging_last_not_charging",41903,12078,4325.0,14593.296111111087,41903,12078,4325.0,14593.296111111087
"2025-01-09 00:00:00.000","ANDROID (NONE)","first_not_charging_last_charging",51131,34051,121833.0,20180.610833333234,51131,34051,121833.0,20180.610833333234
"2025-01-09 00:00:00.000","ANDROID (NONE)","first_charging_last_not_charging",13127,10541,14172.0,5353.493055555553,13127,10541,14172.0,5353.493055555553
"2025-01-09 00:00:00.000","ANDROID (NONE)","first_not_charging_last_not_charging",109025,35154,9986.0,36340.765277777835,109025,35154,9986.0,36340.765277777835
"2025-01-09 00:00:00.000","ANDROID (ANDROID_AUTO)","first_not_charging_last_charging",4629,3159,7568.0,1789.0027777777736,4629,3159,7568.0,1789.0027777777736
"2025-01-09 00:00:00.000","ANDROID (ANDROID_AUTO)","first_not_charging_last_not_charging",3151,1255,506.0,1062.3730555555542,3151,1255,506.0,1062.3730555555542
"2025-01-09 00:00:00.000","ANDROID (NONE)",,6,6,,2.2255555555555557,5,5,,1.9586111111111113
"2025-01-09 00:00:00.000","ANDROID (ANDROID_AUTO)","first_charging_last_not_charging",788,659,1231.0,333.58527777777766,788,659,1231.0,333.58527777777766
"2025-01-09 00:00:00.000","IOS (NONE)","first_charging_last_not_charging",24295,19045,47008.0,10140.035277777792,24295,19045,47008.0,10140.035277777792
"2025-01-09 00:00:00.000","IOS (NONE)","first_charging_last_charging",573503,115011,2160621.0,196597.07416666692,406737,104715,2160621.0,139773.50055555537
"2025-01-09 00:00:00.000","IOS (CARPLAY)","first_charging_last_not_charging",7706,6032,14006.0,3231.653333333339,7706,6032,14006.0,3231.653333333339
"2025-01-10 00:00:00.000","ANDROID (NONE)","first_charging_last_not_charging",13080,10578,13341.0,5343.067222222231,13080,10578,13341.0,5343.067222222231
"2025-01-10 00:00:00.000","ANDROID (ANDROID_AUTO)","first_not_charging_last_charging",4341,2972,7732.0,1723.9411111111117,4341,2972,7732.0,1723.9411111111117
"2025-01-10 00:00:00.000","ANDROID (NONE)","first_not_charging_last_not_charging",107339,34353,10119.0,35717.66111111105,107339,34353,10119.0,35717.66111111105
"2025-01-10 00:00:00.000","IOS (NONE)","first_charging_last_not_charging",23946,18673,45120.0,9928.830833333277,23946,18673,45120.0,9928.830833333277
"2025-01-10 00:00:00.000","ANDROID (ANDROID_AUTO)","first_not_charging_last_not_charging",3076,1178,216.99999999999997,1045.5541666666666,3076,1178,216.99999999999997,1045.5541666666666
"2025-01-10 00:00:00.000","IOS (CARPLAY)","first_not_charging_last_not_charging",41594,12021,4044.0,14295.971388888944,41594,12021,4044.0,14295.971388888944
"2025-01-10 00:00:00.000","IOS (CARPLAY)","first_charging_last_not_charging",7809,6083,13301.0,3248.3586111111285,7809,6083,13301.0,3248.3586111111285
"2025-01-10 00:00:00.000","ANDROID (NONE)","first_not_charging_last_charging",49905,33613,117140.0,19592.93388888884,49905,33613,117140.0,19592.93388888884
"2025-01-10 00:00:00.000","ANDROID (ANDROID_AUTO)","first_charging_last_not_charging",787,693,686.0,324.55444444444464,787,693,686.0,324.55444444444464
"2025-01-10 00:00:00.000","IOS (CARPLAY)","first_charging_last_charging",312052,54564,906302.0,108954.78416666719,198985,48279,906302.0,69674.20861111082
"2025-01-10 00:00:00.000","ANDROID (NONE)","first_charging_last_charging",424794,72523,759201.0,145749.30138888882,319501,66126,759201.0,110131.94222222205
"2025-01-10 00:00:00.000","ANDROID (NONE)",,7,7,,3.096388888888889,5,5,,2.4702777777777776
"2025-01-10 00:00:00.000","IOS (CARPLAY)","first_not_charging_last_charging",17038,12925,100172.0,7071.96861111114,17038,12925,100172.0,7071.96861111114
"2025-01-10 00:00:00.000","IOS (NONE)","first_charging_last_charging",568601,113208,2129415.0,194022.8372222229,398362,102555,2129415.0,136303.9194444443
"2025-01-10 00:00:00.000","ANDROID (ANDROID_AUTO)","first_charging_last_charging",47951,7680,52642.0,16758.508333333328,40290,7254,52642.0,14118.85972222223
"2025-01-10 00:00:00.000","IOS (NONE)","first_not_charging_last_charging",49596,36967,347002.0,20582.474166666583,49596,36967,347002.0,20582.474166666583
"2025-01-10 00:00:00.000","IOS (NONE)","first_not_charging_last_not_charging",281656,73689,24638.0,94399.73083333341,281656,73689,24638.0,94399.73083333341
"2025-01-11 00:00:00.000","ANDROID (NONE)","first_not_charging_last_not_charging",102009,32658,8169.0,32649.05666666669,102009,32658,8169.0,32649.05666666669
"2025-01-11 00:00:00.000","IOS (CARPLAY)","first_not_charging_last_not_charging",39905,11590,3608.0,13342.335277777764,39905,11590,3608.0,13342.335277777764
"2025-01-11 00:00:00.000","IOS (CARPLAY)","first_charging_last_charging",298710,52616,838928.0,100175.2772222221,190100,46207,838928.0,63871.17166666657
"2025-01-11 00:00:00.000","IOS (NONE)","first_charging_last_not_charging",22853,17920,43189.0,9131.439166666676,22853,17920,43189.0,9131.439166666676
"2025-01-11 00:00:00.000","ANDROID (ANDROID_AUTO)","first_charging_last_charging",46184,7467,48456.0,15527.560833333311,38914,6992,48456.0,13081.87416666665
"2025-01-11 00:00:00.000","IOS (NONE)","first_not_charging_last_charging",45401,33962,318587.0,18099.978055555577,45401,33962,318587.0,18099.978055555577
